Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.165409
Longitude: -34.815627
Altitude: 33.5
Situacao: Operante
Data Inicial: 2008-01-01
Data Final: 2013-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2012-10-31;null;null;null;null;null;null;null;null;null;null;
2012-11-01;null;null;null;null;null;null;null;null;null;null;
2012-11-02;null;null;null;null;null;null;null;null;null;null;
2012-11-03;null;null;null;null;null;null;null;null;null;null;
2012-11-04;null;null;null;null;null;null;null;null;null;null;
2012-11-05;null;null;null;null;null;null;null;null;null;null;
2012-11-06;null;null;null;null;null;null;null;null;null;null;
2012-11-07;null;null;null;null;null;null;null;null;null;null;
2012-11-08;null;null;null;null;null;null;null;null;null;null;
2012-11-09;null;null;null;null;null;null;null;null;null;null;
2012-11-10;null;null;null;null;null;null;null;null;null;null;
2012-11-11;null;null;null;null;null;null;null;null;null;null;
2012-11-12;null;null;null;null;null;null;null;null;null;null;
2012-11-13;null;null;null;null;null;null;null;null;null;null;
2012-11-14;null;null;null;null;null;null;null;null;null;null;
2012-11-15;null;null;null;null;null;null;null;null;null;null;
2012-11-16;null;null;null;null;null;null;null;null;null;null;
2012-11-17;null;null;null;null;null;null;null;null;null;null;
2012-11-18;null;null;null;null;null;null;null;null;null;null;
2012-11-19;null;null;null;null;null;null;null;null;null;null;
2012-11-20;null;null;null;null;null;null;null;null;null;null;
2012-11-21;null;null;null;null;null;null;null;null;null;null;
2012-11-22;null;null;null;null;null;null;null;null;null;null;
2012-11-23;null;null;null;null;null;null;null;null;null;null;
2012-11-24;null;null;null;null;null;null;null;null;null;null;
2012-11-25;null;null;null;null;null;null;null;null;null;null;
2012-11-26;null;null;null;null;null;null;null;null;null;null;
2012-11-27;null;null;null;null;null;null;null;null;null;null;
2012-11-28;null;null;null;null;null;null;null;null;null;null;
2012-11-29;null;null;null;null;null;null;null;null;null;null;
2012-11-30;null;null;null;null;null;null;null;null;null;null;
2012-12-01;null;null;null;null;null;null;null;null;null;null;
2012-12-02;null;null;null;null;null;null;null;null;null;null;
2012-12-03;null;null;null;null;null;null;null;null;null;null;
2012-12-04;null;null;null;null;null;null;null;null;null;null;
2012-12-05;null;null;null;null;null;null;null;null;null;null;
2012-12-06;null;null;null;null;null;null;null;null;null;null;
2012-12-07;null;null;null;null;null;null;null;null;null;null;
2012-12-08;null;null;null;null;null;null;null;null;null;null;
2012-12-09;0;null;null;null;null;null;null;null;null;null;
2012-12-10;null;null;null;30,8;null;null;null;55;7,9;null;
2012-12-11;0;1007,433333;20,9625;31,1;27,258333;25,3;69,041667;55;8,5;2,316667;
2012-12-12;0;1007,291667;21,1875;31,5;27,304167;25,5;69,666667;56;7,5;2,275;
2012-12-13;0;1007,475;21,145833;31,3;27,35;25,1;69,291667;56;8,9;2,316667;
2012-12-14;,4;1007,425;21,3375;31,4;27,4;24,8;69,958333;56;8,4;2,3625;
2012-12-15;0;1007,4625;21,304167;30,8;27,254167;25,4;70,416667;57;10;2,820833;
2012-12-16;,4;1007,525;21,3625;31,1;27,070833;25;71,5;56;8,1;2,316667;
2012-12-17;0;1007,970833;21,445833;31,7;27,508333;25,3;69,958333;55;8,4;2,2375;
2012-12-18;0;1007,220833;21,670833;31,7;27,516667;24,8;71;55;7,7;2,0625;
2012-12-19;0;1007,2375;21,5;31,3;27,575;25,7;70,083333;56;8,6;2,691667;
2012-12-20;0;1007,179167;20,616667;31,7;27,7625;25,7;65,708333;50;7,9;2,5625;
2012-12-21;,2;1007,845833;20,75;31,2;27,5;25,4;67,208333;52;9,2;2,3625;
2012-12-22;0;1008,408333;21,383333;31,4;27,4625;25,4;69,75;57;8,7;2,395833;
2012-12-23;0;1008,304167;21,604167;31,7;27,608333;25,1;70,375;55;8,2;2,245833;
2012-12-24;0;1008,854167;20,2125;31,6;27,158333;25,3;66,333333;49;8,5;2,575;
2012-12-25;0;1008,870833;20,108333;31,7;27,429167;25,1;64,833333;47;7,5;2,2125;
2012-12-26;0;1009,566667;21,020833;31,3;27,608333;25,8;67,875;54;8,4;2,204167;
2012-12-27;0;1008,625;21,091667;31,9;27,541667;25,3;68,333333;54;7,9;2,1;
2012-12-28;0;1008,041667;21,475;32;27,729167;25,8;69,25;54;7,3;2,1125;
2012-12-29;,8;1008,475;20,895833;31,5;27,683333;25,6;67,083333;51;8,7;2,9;
2012-12-30;,2;1008,829167;20,616667;31,5;27,675;25,6;65,791667;53;8,9;2,454167;
2012-12-31;0;1008,8;21,120833;32,2;27,504167;25;68,708333;53;9,5;2,7375;
2013-01-01;1;1008,65;21,575;31,1;27,2125;24,8;71,708333;55;9,4;2,629167;
2013-01-02;,6;1008,420833;22,225;29,7;26,283333;25,3;78,666667;66;9,4;2,4375;
2013-01-03;7,8;1009,5875;21,733333;30,9;26,970833;24,2;73,75;56;8,3;2,391667;
2013-01-04;4;1011,55;22,308333;30,7;27,004167;23,4;76,166667;62;8,8;1,995833;
2013-01-05;1;1011,275;21,808333;31,3;27,591667;25,1;71,25;57;8,1;2,45;
2013-01-06;0;1010,225;21,045833;31,8;27,7125;25,7;67,541667;51;9,3;2,8;
2013-01-07;0;1009,1625;21,775;31,9;27,908333;24,6;69,75;56;8,7;2,479167;
2013-01-08;0;1009,55;20,745833;31,3;27,633333;25,7;66,583333;54;8,9;2,554167;
2013-01-09;0;1009,558333;20,958333;31,8;27,775;26;66,916667;51;8,6;2,4;
2013-01-10;0;1008,416667;20,779167;31,7;27,666667;25,5;66,541667;52;8,9;2,416667;
2013-01-11;0;1007,425;21,125;31,6;27,616667;25,2;68,166667;53;8,4;2,466667;
2013-01-12;1,8;1007,420833;21,791667;30,6;26,95;23,7;73,833333;59;10,9;2,929167;
2013-01-13;7,4;1007,504167;22,525;30,6;26,516667;24,6;78,958333;64;9,5;2,891667;
2013-01-14;11,2;1007,633333;21,970833;30,5;26,933333;24,1;74,541667;61;11,1;2,941667;
2013-01-15;0;1006,9125;21,708333;30,5;26,991667;24,2;73,25;57;8,7;1,958333;
2013-01-16;,2;1007,425;22,270833;31,4;27,416667;25;73,916667;58;7,4;2,170833;
2013-01-17;2,2;1008,479167;21,833333;31;27,683333;25;70,875;57;7,7;2,0375;
2013-01-18;0;1008,816667;22,725;31,5;27,8625;25,3;74,083333;59;7,4;1,979167;
2013-01-19;,6;1008,675;22,745833;31,4;27,766667;25,2;74,5;60;6,8;2,058333;
2013-01-20;0;1008,083333;22,804167;31,5;28,120833;26,4;73,25;60;7,2;2,275;
2013-01-21;0;1008,416667;22,995833;31,9;28,170833;26,5;73,875;60;7,1;2,2375;
2013-01-22;0;1009,545833;21,470833;31,7;28,041667;26,1;68,208333;53;8,5;2,258333;
2013-01-23;0;1009,4;21,204167;31,5;27,8125;25,6;67,708333;54;7;1,979167;
2013-01-24;0;1009,1625;21,2125;31,7;27,904167;25,8;67,541667;52;7,5;1,95;
2013-01-25;0;1009,891667;20,341667;31,7;27,391667;23,9;66,375;48;8,1;1,7875;
2013-01-26;0;1010,0125;20,629167;32,1;27,470833;23,2;67,166667;51;7,5;2,116667;
2013-01-27;0;1010,5125;20,275;32,1;27,795833;24,9;64,25;49;7,2;2,45;
2013-01-28;0;1010,6125;20,3625;31,8;27,591667;24;65,416667;51;8,9;2,291667;
2013-01-29;0;1010,008333;20,85;32,2;27,5625;23,5;67,541667;52;7,2;2,025;
2013-01-30;2,6;1009,325;21,55;31,5;27,695833;24,9;69,75;54;10;2,3375;
2013-01-31;0;1008,804167;21,058333;32,4;27,991667;26,1;66,333333;53;8,2;2,275;
2013-02-01;0;1008,933333;21,154167;32,2;28,183333;25,8;66,208333;52;9,2;2,3625;
2013-02-02;0;1009,633333;21,6625;32;28,341667;26,4;67,541667;55;9,9;2,958333;
2013-02-03;,6;1008,6375;21,55;32;28,15;25,5;68,083333;53;9,6;2,970833;
2013-02-04;0;1007,141667;21,308333;32,3;28,141667;25,8;66,875;51;10,4;2,733333;
2013-02-05;0;1007,404167;21,025;32,1;27,983333;24,8;66,583333;51;8,1;2,141667;
2013-02-06;0;1008;21,075;32,2;27,970833;25,1;66,791667;51;8,6;2,1375;
2013-02-07;0;1008,270833;21,416667;32,4;28,316667;26,1;66,791667;52;8,7;2,441667;
2013-02-08;0;1008,079167;22,3125;32,3;28,583333;26,6;69,166667;56;10;3,0125;
2013-02-09;0;1008,391667;21,55;32,3;28,491667;26,7;66,708333;51;10,6;3,55;
2013-02-10;0;1008,241667;21,558333;31,8;27,579167;23,8;70,208333;54;11,6;2,975;
2013-02-11;3,6;1007,320833;22,1625;32;27,995833;24,6;71,25;55;11,7;3,4375;
2013-02-12;,4;1007,070833;21,920833;32,6;27,9125;24,4;70,375;53;11,7;3,108333;
2013-02-13;,4;1007,583333;21,779167;32,4;28,233333;24,9;68,541667;53;9,7;2,995833;
2013-02-14;0;1008,466667;21,970833;32;28,333333;26,1;68,916667;53;10,1;2,625;
2013-02-15;0;1008,7875;21,5125;32,5;28,2375;26,1;67,458333;52;8;2,208333;
2013-02-16;0;1008,041667;21,729167;31,9;28,370833;26,1;67,666667;55;8,5;2,333333;
2013-02-17;0;1008,491667;21,8;32,4;28,1875;25,9;68,625;53;9;2,408333;
2013-02-18;15,2;1008,595833;22,575;28,3;25,841667;23,4;82,583333;74;9,8;2,2875;
2013-02-19;14,4;1008,154167;21,558333;31,2;27,591667;23,1;70,041667;55;8,7;2,675;
2013-02-20;,8;1007,929167;21,8625;31,3;27,4;25,1;72,25;58;9,9;2,633333;
2013-02-21;3;1007,791667;22,175;30,1;27,1;23,6;74,666667;62;10;2,9;
2013-02-22;3,6;1008,091667;21,358333;31,7;27,829167;24,7;68,208333;53;9,9;2,541667;
2013-02-23;0;1008,279167;22;31,5;27,804167;25,2;71,041667;58;7,8;2,158333;
2013-02-24;0;1008,333333;21,6625;32,3;28,175;26;68,25;53;7,2;2,279167;
2013-02-25;0;1008,404167;21,208333;31,8;28,1375;26,3;66,416667;53;8,9;2,6875;
2013-02-26;,8;1008,791667;21,433333;31,7;27,770833;25,1;69;53;9,6;2,579167;
2013-02-27;0;1009,629167;21,708333;32;28,133333;26;68,708333;54;8,5;2,225;
2013-02-28;0;1008,9125;22,075;32,5;28,220833;26,3;69,75;53;9;2,3625;
2013-03-01;1,4;1008,05;21,979167;31,7;27,870833;25,2;70,791667;57;12,1;3,333333;
2013-03-02;9,6;1008,291667;22,829167;31,3;27,791667;24,5;74,833333;59;11,5;3,3;
2013-03-03;0;1009,3;22,454167;30,8;27,520833;26,6;74,375;60;12,4;3,366667;
2013-03-04;7,4;1009,333333;23,725;30,8;26,945833;24,4;83,125;68;10,1;2,145833;
2013-03-05;1;1008,9625;23,220833;31,6;28,0875;25,6;75,166667;62;10,1;2,866667;
2013-03-06;1;1009,358333;22,925;31,5;28,108333;25,5;73,916667;60;9,1;2,445833;
2013-03-07;0;1010,15;21,329167;31,4;27,866667;26,2;68,125;54;8,6;2,641667;
2013-03-08;0;1010,720833;21,695833;31,2;27,391667;24,3;71,333333;57;8,6;2,283333;
2013-03-09;,6;1009,966667;22,795833;32,1;28,204167;25,7;72,833333;58;9,2;2,441667;
2013-03-10;,2;1009,320833;23,208333;32,2;28,079167;25,8;75,291667;61;8,9;2,291667;
2013-03-11;0;1007,883333;22,470833;32,5;28,3375;26,5;71,083333;55;7,3;2,075;
2013-03-12;,6;1007,425;22,258333;32,2;28,166667;25,5;70,875;55;7;1,7875;
2013-03-13;0;1007,4125;21,995833;32,3;28,579167;26,8;68,166667;53;8,7;2,470833;
2013-03-14;0;1007,3375;21,666667;32,7;28,470833;26,6;67;54;8,2;2,416667;
2013-03-15;0;1007,370833;22,045833;32,2;28,329167;25,5;69,166667;54;8,7;2,545833;
2013-03-16;,4;1007,8625;21,870833;32,2;28,325;25,8;68,5;54;7,9;2,379167;
2013-03-17;0;1008,154167;22;32,5;28,575;26,5;68,25;53;7,9;2,075;
2013-03-18;0;1007,404167;21,7;32,3;28,216667;26,5;68,083333;54;7;1,791667;
2013-03-19;,6;1006,8625;22,204167;32,7;28,220833;25;70,416667;56;8,8;2,029167;
2013-03-20;0;1007,758333;22;32,7;28,7875;27,2;67,166667;53;7,7;2,258333;
2013-03-21;0;1008,75;21,445833;32,4;28,645833;26,5;65,791667;52;7,6;2,225;
2013-03-22;0;1008,9125;21,6625;32,1;28,604167;26,5;66,458333;52;7,6;2,258333;
2013-03-23;,2;1007,3;21,7;32,1;28,275;25,5;68,583333;50;7;2;
2013-03-24;,6;1006,541667;21,3;32,6;28,2375;25,5;66,708333;50;8,3;2,245833;
2013-03-25;,4;1007,9625;21,7625;32,2;27,8;23,8;70,625;53;7,7;1,841667;
2013-03-26;0;1009,645833;21,704167;32,3;28,441667;24,3;67,541667;52;7,3;1,891667;
2013-03-27;0;1009,115;21,48;32,7;null;26,4;65,2;49;7,6;2,205;
2013-03-28;0;null;null;32,3;null;28,7;null;53;7,5;null;
2013-03-29;0;1009,016667;21,733333;32,7;28,616667;26,4;66,791667;54;8,3;2,491667;
2013-03-30;0;1010,3375;21,216667;32,3;28,4875;26,3;65,125;52;10,1;2,7875;
2013-03-31;,2;1010,9375;20,383333;32,3;28,083333;24,7;63,958333;45;9,8;2,9;
2013-04-01;1,2;1010,504167;21,670833;32,2;27,4125;22,9;72,083333;53;9,5;2,254167;
2013-04-02;6;1009,9625;22,091667;28,5;25,495833;23,2;81,708333;68;7,3;1,279167;
2013-04-03;17,8;1009,341667;22,320833;31,2;26,920833;23,5;76,625;58;8,4;2,054167;
2013-04-04;0;1009,008333;21,525;31,5;28,058333;25,7;68,041667;55;7,6;2,245833;
2013-04-05;0;1009,5875;21,208333;31,9;28,320833;26,2;65,833333;54;7,4;2,054167;
2013-04-06;0;1009,675;22,05;31,8;27,845833;23,8;71,291667;56;8,2;2,045833;
2013-04-07;0;1009,054167;21,966667;31,9;27,929167;23,4;70,791667;55;7,7;2,020833;
2013-04-08;0;1008,425;22,179167;32,5;27,804167;23;72,583333;53;7,3;1,6625;
2013-04-09;0;1008,116667;22,379167;32,3;28,441667;25,7;70,208333;53;7,6;2,016667;
2013-04-10;0;1008,3875;22,575;32,1;28,220833;24,9;71,791667;58;8,9;2,0875;
2013-04-11;0;1008,95;22,854167;32,5;28,225;25,5;73,083333;55;10,4;2,45;
2013-04-12;2,4;1009,075;22,445833;32,3;28,079167;25;71,958333;53;10,4;2,7125;
2013-04-13;0;1008,395833;22,358333;32,2;27,970833;24,2;72,416667;56;8,5;1,958333;
2013-04-14;0;1007,804167;22,308333;32;28,066667;24;71,625;55;7,3;2,083333;
2013-04-15;0;1008,191667;21,795833;32;27,875;23,6;70,416667;54;7,5;2,0125;
2013-04-16;0;1007,920833;21,8375;32,5;28,025;23,5;70,041667;53;7,4;1,9625;
2013-04-17;0;1007,929167;22,445833;32,3;27,9375;23,7;72,833333;57;7,3;1,766667;
2013-04-18;7,2;1007,4625;23,583333;31,4;28,066667;25;76,833333;64;7,8;1,6875;
2013-04-19;7;1006,958333;23,445833;31,3;27,4375;25,1;79,208333;62;8,5;1,995833;
2013-04-20;9,4;1007,733333;22,545833;30,5;26,804167;22,9;78,041667;62;9,3;1,808333;
2013-04-21;1,6;1008,245833;22,145833;30,2;26,595833;23,4;77,458333;54;10,2;1,7875;
2013-04-22;12,2;1008,408333;21,695833;30,7;26,916667;23,3;74,166667;52;9,9;2,516667;
2013-04-23;,8;1008,975;21,958333;30,6;26,354167;23,1;77,375;60;8,5;2,379167;
2013-04-24;28,8;1009,395833;23,016667;27,9;24,758333;23,6;90,125;77;8,2;1,2125;
2013-04-25;39,2;1009,704167;22,295833;30,6;26,208333;22,5;80,166667;61;6,8;1,708333;
2013-04-26;1,8;1009,7;22,4375;30,9;27,841667;24,4;72,875;60;9;2,458333;
2013-04-27;1;1008,554167;22,65;30,6;26,979167;24,1;77,625;62;10,5;2,808333;
2013-04-28;59;1008,1625;22,870833;26,6;24,3375;23,2;91,583333;81;11,4;2,175;
2013-04-29;56,4;1008,508333;22,808333;28,5;24,441667;23;90,75;76;8;1,541667;
2013-04-30;20,6;1009,183333;22,7875;31;26,654167;23;80;61;10;2,075;
2013-05-01;11,8;1009,345833;22,345833;30,6;26,320833;23,1;79,833333;61;8;1,870833;
2013-05-02;,8;1009,233333;21,5;30,6;27,375;25;71,041667;55;8,7;2,241667;
2013-05-03;0;1009,175;21,0375;31,1;27,191667;23,3;69,541667;56;10,3;2,583333;
2013-05-04;0;1008,5;20,520833;30,7;26,375;22,3;71,375;54;12,7;3,2625;
2013-05-05;0;1009,095833;21,025;30,5;26,45;24,1;72,958333;56;10,4;2,9;
2013-05-06;8;1010,183333;21,108333;29,6;24,704167;20,5;80,875;65;7,9;1,833333;
2013-05-07;0;1010,391667;22,925;31,1;26,904167;23,4;79,583333;63;7,3;1,666667;
2013-05-08;0;1010,870833;22,7875;31,4;27,629167;24,9;75,291667;61;6,5;1,570833;
2013-05-09;0;1011,170833;22,6625;31,6;27,229167;23,8;76,791667;61;6,9;1,608333;
2013-05-10;,6;1010,95;21,791667;30,3;27,1375;23,7;72,833333;60;8,2;2,2;
2013-05-11;2,2;1010,441667;21,9125;31,4;26,758333;22,7;75,541667;59;9,5;2,454167;
2013-05-12;,2;1009,608333;21,354167;30,8;26,6;22;73,666667;56;10,7;2,741667;
2013-05-13;,4;1009,308333;21,716667;30,8;26,775;23,3;74,5;59;9,8;2,5875;
2013-05-14;42,6;1009,1875;21,958333;30,1;26,783333;23,1;75,666667;60;11,2;3,029167;
2013-05-15;,8;1009,05;22,070833;30,4;26,175;22,5;78,916667;60;8,6;2,091667;
2013-05-16;1,2;1008,366667;22,595833;30,3;25,966667;22,6;82,375;65;8,5;2;
2013-05-17;4,2;1008,6375;23,7;28,9;25,416667;24,3;90,416667;76;8,4;1,354167;
2013-05-18;42,2;1009,5375;22,908333;29,3;26,2625;23,9;82,291667;67;11,1;2,658333;
2013-05-19;10,2;1010,725;21,554167;29,8;25,358333;22,2;80,208333;59;10,1;2,341667;
2013-05-20;0;1009,741667;21,3;29,8;25,2875;21,4;79,25;61;9,6;2,65;
2013-05-21;,4;1008,391667;21,895833;30,1;26,116667;22,6;78,458333;59;10,3;2,425;
2013-05-22;0;1008,4375;22,120833;30,3;26,7125;23,1;76,541667;62;9,7;2,595833;
2013-05-23;3,4;1008,945833;22,691667;29,8;26,2875;23,1;80,958333;67;8,7;2,004167;
2013-05-24;1,4;1009,075;23,520833;29;26,116667;24,2;85,708333;72;9,4;1,620833;
2013-05-25;37,4;1010,3875;23,5375;30;26,833333;22,8;82,5;69;8,5;1,4375;
2013-05-26;0;1011,058333;22,741667;30,6;27,320833;25,4;76,375;64;7,1;1,866667;
2013-05-27;0;1010,1875;22,279167;31,1;27,620833;25,8;72,791667;62;7,9;2,291667;
2013-05-28;,4;1008,879167;22,158333;30,6;26,8125;23,6;76,166667;59;8,9;2,054167;
2013-05-29;0;1009,208333;21,491667;30,8;26,720833;23,2;74;57;7,7;1,6375;
2013-05-30;4,2;1010,129167;21,7125;30,2;26,316667;23,2;76,75;58;6,8;1,545833;
2013-05-31;1,4;1010,5125;21,020833;30,3;26,729167;23,7;71,625;57;8;2,158333;
2013-06-01;0;1010,058333;20,779167;30;25,620833;21,1;75,375;59;11,1;2,675;
2013-06-02;30,4;1009,995833;22,1625;29,5;24,6375;22;86,625;63;8,6;1,895833;
2013-06-03;10,4;1010,991667;22,320833;29,4;25,645833;22,2;82,5;66;7;1,995833;
2013-06-04;5,2;1011,083333;22,929167;28;25,033333;23,7;88,208333;77;8,2;1,433333;
2013-06-05;10;1010,633333;22,8875;29,5;25,083333;22,8;88,041667;69;11,2;1,725;
2013-06-06;4;1010,920833;21,45;29,9;26,795833;23,2;73,083333;60;8,4;2,475;
2013-06-07;1;1011,404167;20,791667;29,8;26,254167;22,4;72,625;56;8,1;2,025;
2013-06-08;,4;1010,954167;22,479167;29;25,275;23;85,041667;65;10,8;2,383333;
2013-06-09;4,4;1010,608333;21,525;28,3;24,525;22,2;84,291667;66;10,5;2,141667;
2013-06-10;31,4;1010,5875;21,020833;29,5;25,216667;21,1;78,666667;62;8,1;2,075;
2013-06-11;7,2;1011,658333;21,633333;29,8;25,85;24;78,208333;60;9,3;2,35;
2013-06-12;1;1011,679167;22,570833;27,7;24,366667;22,6;89,916667;75;7,1;1,725;
2013-06-13;1,2;1010,85;22,729167;28,5;24,820833;23;88,375;71;7,6;1,725;
2013-06-14;1;1009,895833;21,9875;29;25,316667;22,3;82,416667;64;8,8;1,704167;
2013-06-15;1,2;1010,1;21,866667;29,1;25,258333;22,1;82,25;64;8,6;2,2;
2013-06-16;1,2;1010,858333;22,133333;29,2;24,6875;21,9;86,166667;67;10,2;1,825;
2013-06-17;,4;null;null;30,2;null;22,4;null;61;6,7;null;
2013-06-18;,4;null;null;24,2;null;22,8;null;83;2,4;null;
2013-06-19;null;null;null;null;null;null;null;null;null;null;
2013-06-20;null;null;null;null;null;null;null;null;null;null;
2013-06-21;null;null;null;null;null;null;null;null;null;null;
2013-06-22;null;null;null;null;null;null;null;null;null;null;
2013-06-23;null;null;null;null;null;null;null;null;null;null;
2013-06-24;null;null;null;null;null;null;null;null;null;null;
2013-06-25;null;null;null;null;null;null;null;null;null;null;
2013-06-26;null;null;null;null;null;null;null;null;null;null;
2013-06-27;null;null;null;null;null;null;null;null;null;null;
2013-06-28;null;null;null;null;null;null;null;null;null;null;
2013-06-29;null;null;null;null;null;null;null;null;null;null;
2013-06-30;null;null;null;null;null;null;null;null;null;null;
2013-07-01;null;null;null;null;null;null;null;null;null;null;
2013-07-02;null;null;null;null;null;null;null;null;null;null;
2013-07-03;null;null;null;null;null;null;null;null;null;null;
2013-07-04;null;null;null;null;null;null;null;null;null;null;
2013-07-05;null;null;null;null;null;null;null;null;null;null;
2013-07-06;null;null;null;null;null;null;null;null;null;null;
2013-07-07;null;null;null;null;null;null;null;null;null;null;
2013-07-08;null;null;null;null;null;null;null;null;null;null;
2013-07-09;null;null;null;null;null;null;null;null;null;null;
2013-07-10;null;null;null;null;null;null;null;null;null;null;
2013-07-11;null;null;null;null;null;null;null;null;null;null;
2013-07-12;null;null;null;null;null;null;null;null;null;null;
2013-07-13;null;null;null;null;null;null;null;null;null;null;
2013-07-14;null;null;null;null;null;null;null;null;null;null;
2013-07-15;null;null;null;33,2;null;null;null;40;8;null;
2013-07-16;2,2;1012,566667;20,8125;26,8;23,545833;21,5;84,958333;70;9,2;1,9;
2013-07-17;,2;1012,258333;21,295833;28,8;25,275;23;79,041667;63;10,8;3,133333;
2013-07-18;18,6;1011,004167;21,704167;27,8;24,15;21,5;86,541667;72;9,1;2,404167;
2013-07-19;1,6;1011,158333;21,470833;29;26,05;23,8;76,291667;65;9,9;2,508333;
2013-07-20;2,4;1011,116667;20,795833;25,9;23,204167;21,7;86,541667;74;7,8;1,6;
2013-07-21;28,6;1010,570833;22,025;26,7;23,3;21,6;92,583333;87;8,4;2,029167;
2013-07-22;43;1010,516667;21,170833;28,7;25,508333;23,4;77,458333;62;11,5;2,854167;
2013-07-23;,6;1009,829167;19,916667;29,1;25,454167;21,9;72,5;50;9,5;2,533333;
2013-07-24;0;1011,395833;21,175;29,1;24,670833;21,5;81,625;61;5,7;1,4;
2013-07-25;7,4;1013,570833;21,970833;29,5;24,9;21,3;84,541667;67;6,5;1,4625;
2013-07-26;13,2;1014,721739;21,76087;27,3;24,343478;22,5;85,869565;70;7,4;1,482609;
2013-07-27;,4;1013,283333;19,895833;29;24,545833;21;76,208333;57;11,2;2,816667;
2013-07-28;0;1012,279167;19,295833;29,5;25,370833;21,3;70,083333;41;9,4;2,554167;
2013-07-29;10;1013,3625;20,933333;29;24,966667;21,6;79,166667;62;9,3;null;
2013-07-30;1,6;1014,329167;20,416667;24,7;22,104167;20,8;90,208333;75;null;null;
2013-07-31;14;1014,008333;20,120833;27,5;23,420833;20,6;82,458333;63;null;null;
2013-08-01;,6;1013,079167;19,795833;28,5;24,0875;20;78;60;null;null;
2013-08-02;0;1012,320833;18,470833;28,7;25,945833;24;63,75;50;null;null;
2013-08-03;,2;1012,4375;19,620833;29,4;24,9875;20,5;72,833333;58;10,4;null;
2013-08-04;0;1012,9;19,308333;28,9;24,5375;19,9;73,708333;55;8,5;2,033333;
2013-08-05;,4;1012,670833;20,966667;29,1;24,191667;20,8;82,833333;66;9;2,245833;
2013-08-06;,2;1011,7375;20,016667;29,3;26,341667;23,8;68,5;59;10,2;3,008333;
2013-08-07;0;1010,454167;19,15;29,5;25,791667;24,3;67,208333;54;9,3;2,841667;
2013-08-08;24,4;1009,725;20,404167;28,2;23,658333;20,5;82,541667;64;9,1;2,120833;
2013-08-09;7,6;1010,345833;21,004167;29;25,783333;22,6;75,25;59;10,9;3,175;
2013-08-10;3,2;1010,529167;20,879167;28,4;25,570833;23,5;75,5;61;10,3;2,954167;
2013-08-11;0;1010,554167;20,045833;28,8;25,175;20,9;73,708333;60;8,6;2,458333;
2013-08-12;3;1010,545833;20,633333;28,8;24,841667;20,6;78,291667;60;8,2;2,175;
2013-08-13;,4;1011,0375;20,616667;28,9;25,808333;23;73,375;57;8,2;2,533333;
2013-08-14;15,8;1011,504167;21,804167;24,9;23,654167;22,5;89,458333;79;9,6;2,304167;
2013-08-15;18,6;1010,8625;20,733333;28,5;25,425;22,9;75,708333;62;9,8;2,529167;
2013-08-16;0;1011,929167;20,270833;28,6;24,691667;20,6;77;61;9,6;2,195833;
2013-08-17;1,2;1011,716667;21,120833;28,7;24,483333;21,1;82,125;65;9,4;2,275;
2013-08-18;8,8;1011,583333;21,570833;25;23,029167;22,8;91,583333;80;8,3;1,941667;
2013-08-19;34,2;1011,729167;20,2875;28,4;23,5625;20,6;82,625;62;13,4;3,008333;
2013-08-20;,2;1011,729167;20,391667;28,8;25,308333;22,6;74,583333;61;10,3;2,695833;
2013-08-21;,2;1011,8125;20,195833;29;25,116667;21,2;74,916667;59;9,6;2,783333;
2013-08-22;0;1010,829167;20,795833;29,3;25,479167;21,8;75,708333;62;10,8;3,058333;
2013-08-23;3,6;1010,825;20,5625;28,4;25,241667;22,5;75,875;62;11,1;3,058333;
2013-08-24;0;1011,145833;20,454167;29;25,858333;24,3;72,291667;60;9,5;3,05;
2013-08-25;1;1010,645833;20,783333;28;25,216667;22,7;76,708333;63;10,8;3,254167;
2013-08-26;0;1010,183333;21,058333;28,9;24,716667;21,6;80,958333;62;11,4;2,841667;
2013-08-27;3,2;1010,820833;20,966667;28,7;25,691667;22,7;75,708333;61;11,4;3,266667;
2013-08-28;0;1012,341667;21,3;29,2;24,495833;20,9;83,166667;65;10,3;2,316667;
2013-08-29;7,8;1013,241667;22,05;28,1;25,254167;23,1;82,75;71;11,8;3,6875;
2013-08-30;103,6;1012,520833;21,954167;26,2;23,854167;22,1;89,25;77;12,5;3,083333;
2013-08-31;21,4;1012,025;21,366667;27,7;24,845833;22,8;81,291667;72;11;3,1375;
2013-09-01;2,8;1011,308333;20,625;28,4;25,608333;23,2;74,208333;61;12,1;3,395833;
2013-09-02;,4;1010,608333;20,525;28,7;25,75;22,8;73,333333;61;9,5;3,116667;
